bike_age,kms_clipped,power_bhp_clipped,mileage_kmpl_clipped,cc,owner_first,owner_fourth_or_more,owner_second,owner_third,brand_Bajaj,brand_Benelli,brand_Harley-Davidson,brand_Hero,brand_Honda,brand_Hyosung,brand_Jawa,brand_Kawasaki,brand_Ktm,brand_Other,brand_Royal,brand_Suzuki,brand_Triumph,brand_Tvs,brand_Um,brand_Yamaha,price
16,69000.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,65000
7,37000.0,21.0,38.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72000
8,45.0,17.2,45.0,180.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,52000
6,12500.0,9.0,75.0,125.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,25000
7,84.0,8.25,84.0,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,38000
14,24300.0,15.0,65.0,180.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35000
14,60.0,15.2,60.0,160.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,35000
7,17900.0,21.0,38.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,88000
8,9000.0,25.1,35.0,200.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,68000
11,58.0,13.0,58.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,41500
6,11735.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,172000
10,35.0,24.16,35.0,,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,54000
6,35.0,24.5,35.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,115000
11,45.0,17.2,45.0,180.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,31840
12,30000.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,84575
12,35000.0,8.2,5.0,100.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,22200
15,25000.0,21.0,38.0,220.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22000
12,36000.0,19.8,40.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,80000
8,15567.0,19.8,35.0,350.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,128000
7,31000.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,145000
10,38.0,18.28,38.0,150.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,100000
13,35.0,23.19,35.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45000
8,40000.0,14.2,50.0,150.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45000
9,50000.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,165000
5,4700.0,18.23,,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,155000
15,46000.0,20.0,48.0,223.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,46000
8,60.0,15.2,60.0,160.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,30000
10,35.0,24.16,35.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75000
10,34000.0,16.8,53.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43000
12,95000.0,21.0,38.0,220.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22000
8,4000.0,24.8,35.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,120000
9,80.0,7.7,80.0,100.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20700
13,65.0,14.85,65.0,150.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45000
6,16000.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,164000
10,30000.0,19.8,40.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,90000
7,28.0,34.5,28.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120000
12,43000.0,8.2,85.0,110.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,33500
9,30000.0,8.2,55.0,100.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34000
9,65.0,15.0,65.0,150.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,53000
5,1700.0,27.0,,295.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,220000
7,9000.0,25.0,35.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,91662
11,40000.0,27.2,25.0,500.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,75000
6,4527.0,19.8,,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,160000
15,65.0,14.85,65.0,150.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19000
9,19526.0,8.2,5.0,100.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,37462
10,45333.0,8.2,84.0,100.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,32000
11,12000.0,27.2,25.0,500.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,90000
10,60.0,15.2,60.0,160.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,48000
7,60.0,15.2,60.0,160.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,58900
10,65.0,14.85,65.0,150.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46000
7,43000.0,21.0,38.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,73500
14,70.0,12.87,70.0,150.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12500
8,64000.0,15.345,,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,59000
6,65.0,15.0,65.0,150.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,67987
6,16000.0,33.0,22.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,175300
10,35.0,24.16,35.0,,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80000
8,15000.0,19.8,40.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,110000
5,6770.0,42.3,,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,314800
8,4000.0,27.2,25.0,500.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,128000
6,45.0,17.3,45.0,180.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,60000
11,80.0,9.1,80.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30000
14,37000.0,19.0,37.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,75000
8,12000.0,24.8,35.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,96600
9,65.0,10.0,65.0,125.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,38000
27,1000.0,14.0,,135.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,65000
5,12500.0,18.1,39.4,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,79000
9,45.0,17.3,45.0,180.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,70523
9,20977.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,110000
6,9586.0,14.3,45.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,95600
12,37000.0,13.0,45.0,150.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,36000
9,20000.0,21.0,38.0,220.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45000
9,65.0,15.0,65.0,150.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,51000
8,55000.0,19.0,53.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58000
15,23000.0,19.8,35.0,350.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,56500
12,24000.0,8.4249,56.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16400
8,6400.0,17.0,65.0,180.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60000
9,16000.0,27.2,32.0,500.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,125000
